song_id,artist_id,artist_name,title,year
SOSRGHC12AB01869E0,AR7KA5V1187FB44E6B,The Del McCoury Band,Rain Please Go Away,0
SOOJFIH12A8C142FF5,ARENLSD1241B9C71B9,Mack and Jamie,Goofy Golf,0
SOAWLJU12AB017FF58,ART97VL1187FB3BD45,F4,Get Back,0
SOWNMUN12AB0188EA9,ARWV4FQ11C8A42ABCE,Dhamika,Peace Prayer,0
SOOCHHF12AAFF4419A,ARTYGL51187B98F9D3,K.T. Oslin,The Legionnaire,0
SOFOYJY12A679D30E3,ARPH0O91187B99706D,Taste,On The Boards,1970
SOUKYBX12AF72AB35E,AR2O3B51187B98CD94,Cece Winans,Life,1998
SOQQXZF12AB01805D8,AR1IY3B1187B98B384,Joanna Connor,Meditations,0
SOXAXWG12A81C20D97,ARISHTQ1187FB3E6F0,Ben E. King,You Made The Difference To My Life (LP Version),0
SOXBXWO12AF72A719A,ARANIJI11F4C83EFD2,Toots & The Maytals,She Will Never Let Me Down,1998
SOHWREF12A58A7EC7F,ARO08R311C8A414C15,The LeRoi Brothers,Flash_ Crash and Thunder,0
SOQASQZ12A8C14213B,ARI8GY11187B988DF4,Hemdale,Pus-Filled Carcass,0
SODQLZO12A8C14308B,AREOGMA1187B9908EF,Hot Tuna,Death Don't Have No Mercy,1970
SOBFTUR12AB0184285,AR2AGLK1187B9AAAD0,Year Long Disaster,Stranger In My Room,2010
SOWTLWU12A6D4FC350,AR41B9G1187B990D63,Sam Fan Thomas,Sabina,0
SOADNGK12AB017F955,AR6Y8JF1187B9BA1D5,Jimmy Witherspoon,I'm Going Around In Circles,0
SOCBXDX12A8C13EE08,AR9OLFX1187B9A5762,Bob Wills,Bubbles in My Beer,1991
SOVIPHT12A8C139E9B,ARPAAPH1187FB3601B,Bacilos,Sangre americana,2004
SOQZQVN12A58A7B99D,ARGY96L1187FB410ED,Jimmy McGriff,Hip Hug Her,0
SOBYHEB12AB01877E6,AR9YI7H1187B9960E3,Dobet Gnahor\xc3\xa9,Wigue,2010
SOQONHY12AC468A056,ARVHJV91187B9B7C91,Terminal 11 feat. b.b0Nd,In Place Of Love [edit],0
SOYUGSB12AB01865FA,ARGKWSI11F50C488CC,Smidi Beats,Grin'in In Ya Face,0
SOYEJKC12A8C136E3D,AR8J63I119B8668504,Red I Flight,Of Myth And Men (Album Version),2008
SOGLAIH12A8C13795D,ARVD9M11187FB49291,Headhunter,Are We Mindless?,0
SOYFKLP12AB018C767,ARO4H5M1187FB4384D,Adrenaline,Playing the Role of God,0
SOZNGXX12AB018607B,ARNSTES1187FB4FC9B,Shinehead,World Of The Video Game,0
SONHYZF12AB0186F67,AR6PMJQ1187B9B9655,3 Steps Ahead,My Mind Is Gone,1997
SOOERYW12AB0185A53,AR2XI6G1187B9AE7DA,Fat Joe,Prove Something (explicit album version),2002
SORLYZU12AB017CE89,ARLNSD41187FB4D9A0,Sergio Franchi,Arrivederci Roma,0
SOLTTJA12A8C13FC12,AROGAPH1187B98CF9C,B\xc3\xa9nabar,Christelle Est Une Ordure,2005
SOQJEKO12AB018700E,ARYZ1NG1187FB3FD40,Cool cavemen,Burlesque burglary,0
SOHVUCD12AB017F5E9,ARJDMBO1187B9AD118,Johnny Osbourne,Mine Yuh Business,0
SOKPPXC12A8C13AACE,AR2NJG71187FB5203E,Roni Size,Encore,0
SOKHSGF12A8AE4775D,ARHINI31187B995C1D,Singing Melody Feat. Robyn,Are You Home,0
SOSLBDO12AB018117E,ARDCQM61187B9951CE,Sneaky Sound System,I Love It [Clubstar Remix],2006
SOSBJIU12A8C1345E7,ARELFAE1187FB40D0A,Bally Sagoo,Punjabian Di Chale Glassi,2003
SOISHGK12A8AE452B3,ARMWXUE1187B9B9D3D,Los Titanes,No La Dejes Sola,2008
SOVEVEW12A8C13D5A6,ARD842G1187B997376,Blue Rodeo,Mystic River,2007
SOVZRDZ12AB0185294,ARDUJZJ1252CCFA253,Whitney Cummings,Romance,2009
SONUAHI12AC468C21D,ARUG6DV1187B992475,Willie Clayton,Unconditionally (Soul and R&B),0
SOJVHYM12A8AE4659A,ARZCXO91187FB53708,Justin,Lu Ren Jia,0
SOQOQNQ12A81C21F1B,ARODBRG1187FB3FD99,Nick Cave & The Bad Seeds,Rock Of Gibraltar,2003
SOOOUCP12AB0180D5B,ARFLBJQ1187B9B928D,Nando Lauria,O Come All Ye Faithful,2003
SOLNOMM12A8C132AD8,AR7JPF81187B988D23,Charlie McCoy,Blue Yodel No. 1(T For Texas),0
SOEBCQH12A8AE46E5C,ARL7K851187B99ACD2,Andy Andy,Maldito Amor Featuring Tito El Bambino (Version Urbana),0
SOKJLTF12A6701F927,AR1W3MA1187B99E6D8,Danny Wright,Holly & The Ivy (Album Version),0
SOTIXNQ12A58A77E78,AR7TTCH1187FB3F95C,Leon Russel,Three Bells / Les 3 cloches,0
SOJTMEQ12AB0188BB7,AR022JO1187B99587B,Ross,I Promise My Heart,0
SOUWVXK12A8C13CAB9,ARBPRTL11F4C83CB05,Oak Ridge Boys,Hide Thou Me,0
SOXDVNH12A8C1392C0,ARIQD5J1187B98D8DC,Kerson,Melody,0
SOHUKWF12A6D4FA598,AR3THYK1187B999F1F,Jo\xc3\xa3o Gilberto / Gilberto Gil / Caetano Veloso,Cordeiro De Nana,0
SOLZFRY12A8C13BDF3,ARZRTZT124549A402A,Army of the Pharoahs,Narrow Grave,0
SOEBRRS12AB0184BDC,ARHXWB01187B9A205C,Jean Gabin,C'est moi le mari,0
SORTPSA12A67ADBFE2,AR6XZ861187FB4CECD,The Beatles,Derek Taylor - Introduction,0
SOAGIPB12AB0181E21,ARTZMXB1187B990A55,Streetwize,No One,0
SOLAJJX12AB01824B9,ARNSAEA1187B9B908E,Cheo Feliciano,Juguete,1972
SOQLGZH12AF729B7CF,ARWVOHH1187FB5974B,Screamin' Jay Hawkins,I Put a Spell on You,1956
SOQMNBZ12A81C2301E,AR4MCB01187B98BF5C,Atman,Luminous Bliss,2005
SOMBLEC12A6D4F5761,ARIQZ2V1187B98E546,A-Studio,S.O.S.,0
SOYQOTZ12A6D4FCD86,ARFAKQ01187B990163,Georges Delerue,Le Th\xc3\xa9\xc3\xa2tre / Bof L'Important C'Est D'Aimer,0
SOCPFPB12AB018C6F6,ARAEXD61187B9B7543,Bellatrax feat. Tina Cousins,Can't Hold Back,0
SOTKBLS12AB01818BC,ARP4QQS1187B998E46,Forensics,Boat Day At the Marina,0
SOHFJCZ12CF533CFBB,AROSI8L1187B9ACD43,Ice Cube,Why We Thugs (edited version),0
SOSMXVN12AB01850E9,ARH1UTX1187FB50CAA,Bobby Capo,La Luna Enamora - Original,0
SOCWCNX12AB0185027,ARFLHWV1187FB4E77F,Sandy Posey,When Will I Be Loved,1990
SOBHRGE12A8C13C81D,AROSI8L1187B9ACD43,Ice Cube,Gangsta's Fairytale 2 (Explicit),0
SOKNLLQ12A8C13F42B,ARPMJGA11F4C83BDFE,US Coast Guard Band,Fanfare For Freedom,0
SOHAXAJ12AB0187327,ARFCOGY1187FB454B4,The Winans,Are We Really Doing Your Will,0
SOFUNMA12AB018636A,ARY1QJF1187B98EF3F,Kathleen Madigan,Religion,0
SOMOHHA12A81356D12,ARN3O411187FB4D859,Stephan Micus,Contessa Entellina,2001
SOTRVOZ12A6D4FB91C,ARRRVMG1187FB532AC,Radney Foster,Again,0
SOLCPUF12AC468E0B3,AR9YS621187FB5AC07,The Clark Sisters,Drummer Boy,0
SOACOTR12A8C13753B,ARL1QL91187B994B08,A Challenge Of Honour,Heiliges Feuer,0
SOBBTBP12AB017CC42,ARXB7B21187B98BEF0,Marisela,Un Amor En El Olvido,0
SOLXEVV12AB0181AB4,ARPOQKS1187B988FE2,Ed Calle,Bar Talk,0
SOIGUEG12AB017DCDA,ARTPVDV1187B9A61F1,Johnny Keating & All Stars,Fair Diana,0
SONSNRE12A6D4FA2F7,AROG07L1187FB4C826,Boards of Canada,Happy Cycling,1996
SOBTSMO12A8C135EDF,AR06IFV1187B9977EC,MU330,Cursed Again,1997
SOKWQCX12AF729F29A,ARIWB161187B9AA1D5,Simon & Garfunkel,Old Friends,1968
SOQEYUG12A8C1427A1,ARYT3BY1187B98C20E,Ed Ames,For Me And My Gal,0
SOEGPFZ12AB0180F58,ARL5BEN1187B98E4D9,Jah Cure,Freedom,2008
SOTYSQF12A8C13E0AA,ARPAAHK1187B9ABB00,Nickelback,We Will Rock You,2005
SOALDWR12A6D4FAEA3,ARKON4P1187B98B291,Ron Goodwin,Personal Tragedy,1999
SOEHRVB12A8C1324C3,ARB78VW1187B98F81C,George Nooks,Better Way Of Life,2001
SOKWGBG12AC4685CBC,ARXZP9T1187FB4565D,Willie Clancy,Double Jig: The Rolling Wave,0
SOHSNYO12A8C134B6C,ARO0QD41187FB3AB0A,Keb' Mo',I'm Amazing,2004
SOPQUHV12A8C143FB2,ARJXULI11F4C83C865,Bela Fleck And The Flecktones,Frontiers (LP Version),0
SOJQZKY12AB018BEEF,AR65OLD1187FB5C103,P.o.d,Roman Empire,0
SOYNSUU12AB01838B2,AR1DC0611A348EFB30,Statues,Urbania,0
SOCUDML12A5829113A,AREWQSE1187B9AEC6C,The Jackson Southernaires,Thank You Mama,0
SOEERUL12A8C144976,AR7KA5V1187FB44E6B,The Del McCoury Band,Gone But Not Forgotten,0
SONPTCR12A8C14141A,ARBQ5TQ1187B992B8A,Vivian,Celebration,0
SOYSVCJ12A6D4F91D2,ARQUMH41187B9AF699,Linkin Park,Pushing Me Away (Album Version),2000
SOROCHB12AB0185298,ARDUJZJ1252CCFA253,Whitney Cummings,Porn,2009
SOYUONX12A58A7A821,ARGIABO1187FB4B3B5,Ronnie Milsap,Why Don't You Spend The Night,1980
SOMECAL12AF72A464D,ARJA1841187FB3A029,David Bowie,Time Will Crawl (Extended Dance Mix),0
SOTFZEZ12A6D4F79CF,AR8RXRI1187FB4104B,The Roots,The Ultimate,0
SOCBIEJ12A8C135CDB,ART35UC1187FB4CC25,The Flies,All Too Human,2007
SOZLLLT12A3F1EA275,ARSQDUN1187B98D7D7,EPMD,Mr. Bozack,1990
SOCCSCK12A58A7B859,AR00LNI1187FB444A5,Bruce BecVar,Razamataz,0
SOUJQRS12A6D4F7ADE,AR7GUNF1187B990CCF,Between The Buried And Me,Use Of A Weapon (Album Version),2002
SOKRBIR12A8C12FF4B,ARQ6DNW1187FB4DF1D,Deborah Coleman,Confused,2000
SOLCWWS12AB0188F42,ARB4ZRM1187B993147,Dark Fortress,Evenfall,2010
SOZTXFU12A8C13F5C0,ARL47TY11C8A416938,Time Factory,Fleeting sound,2006
SONNWOE12A6D4F8272,ARMT23H1187B995083,Emilio,Hoy,0
SOUOOCR12AB0182781,ARN03F71187FB4E3F4,Ayo,Down On My Knees,2006
SOVQQYE12AB0183BD8,ART6QCS1187FB40CBD,Los Aut\xc3\xa9nticos Decadentes,No S\xc3\xa9  Lo Que Hacer,0
SOZGUKP12AB018A2E2,AR8W8DN1187FB35ED0,The Germs,Intro,0
SOGWECM12AAF3B477E,ARPINYO12454A2E4AB,Deathstar,Represent,0
SORRBCN12AB017DC63,ARIRBO11187FB4B219,Donna The Buffalo,Garden Of Eden,0
SONIQTE12A58A7A189,ARZL6CE1187FB3F264,Mindy McCready,Be With Me,2002
SOEOJJA12AB018FCCF,ART70HI1187B9A37BC,Elmore James,Strange Kinda Feeling (Take 4),1993
SOSCPDO12AB018395F,ARMBTFC1187FB56343,Korn,Right Now,2003
SOEQLVJ12AB0186D17,ARYCP7D1187B99516B,Pat Travers,Black Betty,0
SOADLFU12A8C1393FD,AR4WS1U1187FB5B02E,Bobby Russell,Jingle Bell Rock,0
SOAEBQL12A8C134E07,ARSK4D11187B9BA046,Lisa Lisa & Cult Jam (featuring Full Force),U Never Nu How Good U Had It,1989
SOHKHWK12A8C134B2C,ARBAUDK1187FB3BD7F,Sugarman Three,Mulin' Around,0
SOPTEDP12A8C139E74,AR035N21187FB3938E,BT,Knowledge Of Self (Evol Intent Remix),2004
SOWARKQ12AB0181960,ARDPZFB1187B9A91C3,Gisele MacKenzie,Swinging Down the Lane,0
SOKYYGN12A58A7C856,ARBYBBY11F4C8458A8,Faking David,Sex Will Sell,0
SOEARAY12A8C139C21,ARSPQ0H1187B999944,Eric Burdon,Hook Of Holland,0
SORIAMF12A8C14058D,AR26XQ61187FB36CF3,Geggy Tah,Special Someone,2001
SORPIQW12AB0179EA1,ARB06Z71187B99049A,Seamus Egan,McDermott's Fancy / Swans Among The Rushes / Chicago / The Swallow's Nest - (jig),0
SOJPOIO12AB0184888,AR1ZZOW1187B99BA84,Bumblefoot,Piranha,2008
SOCMHUW12A58A7A5A1,ARNEL2O1187FB4421A,Bukka White,Fixin' To Die Blues,1940
SONYTNS12A8C1374D9,ARDI88R1187B98DAB2,Foxy Brown / Total,I Can't,0
SODNZDE12AB0184C18,ARWPHDF1242077F0B8,:Blacks On :Blondes,Sublime Control,0
SOGEMEJ12B34F1C5AC,AR2W4T81187FB410A7,David Gilmour Featuring Richard Wright,Arnold Layne,2006
SOQSAOA12A8C1435BF,AR3WMW01187B9921F7,Schizoid,Strangerhood,0
SOAZIRE12A6702046F,ARE8GLF1187FB52532,Red Hot Chili Peppers,Venice Queen (Album Version),2002
SOVHTEG12AB0188A10,AR3FOK11187FB3F4EE,Seven Mary Three,People Like New (LP Version),1997
SOQUHIF12A8C131AE9,ARKEZNY1187B9B7F6C,Irini Merkouri,Oute Mia Fora,0
SOSZDCF12A6D4FCC54,AROUOZZ1187B9ABE51,Willie Bobo,It's Not Unusual,2008
SOZUSPS12AB018DD52,AR2D0XK1187B98EC4A,Johnny Pearson,Running Sabotage,0
SOPDIKM12AB017E911,ARV38Z81187B98E608,The Jets & The Sharks & Leonard Bernstein&The New York Philharmonic Orchestra,The Dance at The Gym,0
SORVOHB12A81C24347,ARCRR5X1187FB3BD4A,Elva Hsiao,Shi Qu Ni,0
SOQGWBX12AB017E456,ARE2XN81187B98BB83,Alexis HK,Maudits anglois,2009
SOXADYA12A8C135E39,ARLLUSZ1187B98ACDC,Tha Liks featuring King T,The Bubble,2001
SOEZUVC12AB0187534,ARZHXR61187FB3D065,The Family Stand,The Education Of Jamie,0
SORLQLI12A8C1373BB,AR4UJ7O1187B994010,Buddy Johnson,Because - Part 1,0
SOLLQHF12A8C13FC20,ARNTTHK1187B98FF64,Andy & Lucas,Dios Bendiga,0
SOLVUQB12A6D4F7DF3,ARW0Z9V1187B9A0699,Peter Tosh,Soon Come (2002 Digital Remaster),1978
SOHMHLN12AC90977FE,ARDK0551187FB5AC48,Blind Willie Johnson,If I Had My Way I'd Tear This Building Down,1996
SONFCKJ12AB0185138,AREW7CO1187B9A1B0D,Onesidezero,Awake (Album Version),2001
SOXFCPM12AB01896CC,ARS4KT21187B9B9438,Fito Paez,La Ley De La Vida,2010
SOEGTGH12A6D4F7DF4,AR35YUO1187B9AD83E,Wet Wet Wet,Goodnight Girl,1992
SOWMYVP12AB017BB47,ARUNHZF122988ED7DA,Lou Reid & Carolina,It's So Hard To Stumble (When You're Down On Your Knees),0
SOBABBA12AC468ADD9,ARDD1RC1187B9B52B4,Jacob Young,Print,0
SOLTUPQ12AAF3B2B85,AREOREU1187B99AACD,Rhian Sheehan,An Afternoon On the Moon (Jet Jaguar's Remix),2001
SOFCKRY12AAF3B2FAF,ARBFDJW1187B9AD27A,The Fabulous Thunderbirds,Rainin' In My Heart,1989
SOOFGBS12AB017F30A,AR8QHU51187B9A3341,Leo Ku,Ai De Jie Shi,0
SOVJBXW12AB017FE32,ARKKTIY11F4C845817,Chris Vickery,Jokers and Thieves,0
SORYDTU12AB0184426,ARJNOOU11F4C845A6A,Riviera Regime,Doin' It,0
SONYMCA12AB0184228,ARTL6FB1187FB4EAA7,Kool Keith,Wanna Be A Star,1996
SOCVLYM12A8C13A799,ARRH63Y1187FB47783,Kanye West / Adam Levine,Heard 'Em Say,2005
SOEHCUK12AC468B7DE,AR78ZID1187B9B31ED,Mikey Dread,Hot Cross Bun,1982
SOSVKSI12A8C133503,ARRWQW61187FB5B301,Lou Ann Barton,Please Come Home For Christmas,1986
SOIOVSS12AAF3B38A6,AREOREU1187B99AACD,Rhian Sheehan,Existing Alone,2001
SONGBCL12A8C1410C2,AROIHOI122988FEB8E,Mario Rosenstock,Paint Ball,0
SOGNRMY12AB01856F8,ARAMIDF1187FB3D8D4,Alejandro Lerner,Nena Neur\xc3\xb3tica,0
SOZRNIB12A58A793A3,AREE69X1187FB438D6,Cannon's Jug Stompers,Mule Get Up In The Alley,0
SOMFRXG12A8AE48196,ARY4N501187B9A5DE9,The Ghost Of Lemora,Reach For The Ground,0
SOKLCOF12A8C134657,AR2RVGR1187B9B3219,Robin Frederick,Calling Dr Zarkov,0
SOYOFSW12A6D4FA9F1,ARGQANQ11F50C4769E,Y&T,Black Tiger,1982
SOOBUUM12A8C13696A,ARNCOPS1187FB5A086,Dolores Keane,Telling Me Lies,1993
SOVTPTM12A8C1323B0,ARVF2AD1187FB47580,Rev. Timothy Wright,I Know A Man,0
SOQLUSG12A8C140BA3,AR6BUYW1187B98E221,Earl Hooker,Love Ain't A Play Thing,1968
SOBVPZG12AC46862C6,ARKJKVO1187FB49D0A,Mich\xc3\xa8le Bernard,Le bar du grand d\xc3\xa9sir,2002
SOSRJWL12AB0181C7D,ARVGPOM1187FB55737,Billy Butler,I'm Gonna Make Her Mine - Original,0
SOKUBQW12AF72AC4E2,ARPDVPJ1187B9ADBE9,Usher,I'll Show You Love,1994
SOLTAVH12AB0181CA9,ARAZCWP129462A97F1,Bob Marley,Small Axe,1999
SOIAMVN12A8C13B750,ARWQGYW11F4C846BF2,Yodi's,Z\xc3\xa9l\xc3\xa9,0
SOLIQZK12A6D4FB91D,AR7AA2D1187B98B415,Shade Sheist / DJ Vice / DJ Echo / Damizza,Holla Boyz Outro,0
SOUKQFT12A58A7B3CA,AR72THZ1187B9974EF,Andy Russell,Easter Parade (1992 Digital Remaster),0
SOLLRRJ12AB01889BF,ARODP5P1187FB40142,Eddie Cano,Green Fields  (Album Version),0
SOWEKTS12A6310F101,AR6892W1187B9AC71B,Placebo,Evalia,2003
SOEBXBQ12A8AE47F49,ARU2JAB1187FB50C72,David Meece,Gospel Train (LP Version),0
SOIBEXL12A8AE46975,AR4WHYC1187B9896E7,A Tribe Called Quest,Scenario,1991
SOOCPDS12A8AE469F0,ARF2EHS1187B994F4E,Kings Of Leon,My Party (Kenna Remix),2007
SOPPACU12AB017EA7E,ARVKAWO11F50C47C9A,Pentangle,Hole In The Coal,0
SOULUVY12A8C13A6CE,ARIP54S1187FB53259,Jaime Urrutia,Suite nupcial (directo Enjoy 07),0
SOVBLDE12AB017F8AF,ARO3XZQ1187FB39351,Cobra Killer,Kick Jump - Part Jump,1998
SOZFUSK12AB01827F9,ARM9QAE1187B9AF687,Shaman,Battle Of The Tom Tom,0
SOUHAOT12AC9071AC4,AR7I3G21187B98B4A2,Nicholas,Poaki,0
SOUGIYB12A8C13FBF1,ARTDBI61187FB48479,Marvin Sapp,Smile,0
SOLZCDF12AB017DF6B,ARFEU2G1187FB54B2F,Tel Basta,I'm Poured Out Like Water,1996
SOAXAPU12A67020EF9,ARNLO5S1187B9B80CC,Van Halen,"Dirty Movies"" (Album Version)",1981
SOZMVGJ12A8AE4565D,ARHPPJK1187B9AC897,Teenage Fanclub,The Sun Shines From You,2000
SOWPNGV12AB0189556,ARWXJTT1187FB509FD,Epidemic,Catalyst (LP Version),0
SOCFKOX12A67ADAE95,ARB4ZRM1187B993147,Dark Fortress,Ghastly Indoctrination,2006
SOYMQXY12A6D4FC5BD,AR1DGSO1187FB59B15,Eddie Turner,Rise,2005
SOLPJPM12A8C141BDE,AR2PT4M1187FB55B1A,Los Chichos,Vuelve Junto A Mi,1979
SOELPYX12A8C141731,ARJSGPI1241B9C8855,Birmingham Jubilee Singers,Toot Toot Dixie Bound,0
SOYBKEI12AB018884E,ARQGYP71187FB44566,Jimmy Wakely,Midnight Wind,0
SOGJQKY12A58A77A8D,ARDIKTV11F43A69FA4,Deodato,Night Cruiser (Album Version),0
SOQZOSE12AB01898B0,ARKFYS91187B98E58F,Jeff & Sheri Easter,There Is a Way,0
SOTLUIS12AC468BB74,AR32JLC1187B9946AF,X-Raided,Assisted Suicide 2.5,0
SOKFNSF12A8C13C425,ARNNC731187FB55D14,Kary Ng,Lian Ai Tian Chi,0
SOCONYN12A8AE48117,AR2BBHS1187FB4AE06,Jeff Beck Group,Ice Cream Cakes,1972
SOXODWS12AC4689066,ARXK4ZA1187B99753A,Malina,Shagi po bitomu steklu,0
SOQOPEK12A8C140F49,ARX99U51187B991481,Mista,If My Baby (LP Version),0
SOHWKRB12AB017EB39,ARB9WJ11187B98BF17,Steve Smith,Better Off That Way,0
SOENTVS12A8C136556,ARIRD6J1187FB5A98C,Sugar Minott,Informer,2008
SODFRDR12A8C13CAE4,ARI3W3K1187FB49E6F,Cedric Gervais Featuring Caroline,Spirit in My Life (Earnshaw's Instrumental),0
SOPMAQD12A8C141E57,ARI945I1187FB4CC22,The King Sisters & Alvino Rey,The Army Air Corps,0
SOEGATN12A6D4F73B9,AR6UVLC1187B9B4D4C,Suzi Quatro,Mama's Boy,1979
SONMIAH12A6D4F73C1,AR3OYPP1187B9952E3,Humanzi,Anxiety,0
SOBCOUT12A58A7A52A,ARTTIRC12086C121DC,Gene Latter,Groove It,0
SOXAUES12A8C133821,AR7SVRP1187FB55875,Billy May & His Orchestra,Tenderly,0
SOPWKOX12A8C139D43,ARF2EHS1187B994F4E,Kings Of Leon,Genius,2003
SOOKZLP12A8C13F561,ARS8KBY1187FB4BC7E,Kurupt_ Rosco_ Jayo Felony & 40 Glocc,She Flock To Me,0
SOGHGOM12A67ADC18F,AR3U3G01187FB58BA7,Christie Hennessy,Roll Back The Clouds,0
SONLIAJ12A8C133459,AR695PK1187B996E35,The Jeremy Spencer Band,Travellin' (Album Version),0
SOWNJJD12A6D4F9E34,ARLR9U31187B9A71AD,The Stooges,Studio Dialogue (#19),0
SOEMYLB12AB0182CFA,AR126G61187B9B88A6,Candy Lo,Ji Nian Pin,0
SOHANQX12A8C13C2C4,ARDK87R1187B98D51C,Flamin' Groovies,Evil Hearted Ada,1971
SOVAIXW12AB0184398,ARSDSMG1187B98CB59,Eddie Cantor,That's The Kind Of Baby For Me,2000
SOHLAYJ12A58A7EC8D,ARPB4TX1187B98DDEA,Marga Gomez,Introduction,0
SOMNUEC12A8C13D9D3,ARXKXC71187B99AA0E,Roberto Roena,Oriza Eh,0
SODKEQI12AB018D636,AR1VCLT1187FB4C8AC,Tum Tum [DJ Drop Mix],Definition Of A Zilla'Naire,0
SOANHCK12AB0182623,ARW1DRV1187FB40261,Rocio Jurado,Mi Amante Amigo,0
SOCTYAI12AB018E0DA,ARZMFXN11F50C476D0,Salieri,Now everybody's gone,0
SOHIHOQ12AB018A613,ARYQ8281187FB58C34,Royal S,I.A.I,0
SOGWIBP12AB017E424,AR9E43L1187FB566FA,Steve Chou,Yang Guang He Xu,0
SOKHLYR12AF72A2F91,ARVJ0JK1187B98C9C0,The Brooklyn Tabernacle Choir,Everything I Desire,1995
SOQSSFX12A8C13424A,ARQ0BZY1187B99F093,Everyday Sunday,Wake Up! Wake Up! (Wake Up! Wake Up! Album Version),2007
SOKVBVL12A8C13908F,ARG3UX61187B9AC05A,D.O.W.N.,I Don't Give A F**K,0
SOVCZBS12A8C1354F1,ARKJHKX1187FB5AEE5,Buckwheat Zydeco,Hot Tamale Baby,1987
SOVQONJ12A8C139C4B,ARMWZF41187FB387F9,Charley Pride,Let The Chips Fall,0
SOPOKQJ12AAA8C650E,ARIK8T31187B9A4D4F,Louis Prima & Keely Smith,When You're Smiling - Sheik Of Araby,0
SOXAAEC12AC90710AE,ARP06GY1187B98B0F0,Yami Bolo,The Wonders,0
SOHGMJH12AB0187130,ARDQ9AP1187B9BA3F6,Killswitch Engage,In A Dead World (Album Version),0
SOPBQJF12AC468A49A,AR2PNSZ1187B9AF0A4,Pardesi,Dama Dam Mast Kalander,0
SOZEERF12A58A7C6F6,AR4GP451187FB3F2BB,Andy Griffith,Jesus Walked This Lonesome Valley  (The Christmas Guest Album Version),0
SOJGNFC12AB017DAB8,ARJ0FG21187B99F7C4,Crazy Girl,Get Picked Up,0
SOYRCTM12AB01860FA,ARVEJ9M1187FB4DC44,Les Ogres De Barback,Printemps,1999
SOKJNHN12AC46888ED,AR5GLIU1187FB4638A,Memphis Jug Band,Ambulance Man,2001
SOIMTOV12A8C135A36,AR6C8EJ1187FB3F473,Nelson Ned,La Barca,0
SOJFQQD12AB018353A,ARXFY0N11C8A423D05,Juan Farcik,Laziness,0
SOBZKOB12AB0185B85,ARKA2YS1187B9A4060,Mich\xc3\xa8le Arnaud,Avec lui,0
SOTAMUT12A8C13757E,AR49A9P1187FB3BBBF,Saigon Kick,ICU,0
SOIMGHD12AB0187CD9,ARRS5961187B99F9DE,Nicho Hinojosa,Tomame O Dejame,0
SOLXQSB12A8C133A2D,AR0JPOG1187FB37383,Lyrics Born,Over You (feat Joyo Velarde_ prod DJ Shadow),2005
SOLXOUI12AC468DBE2,ARVAE6W1187FB3CAF3,The Refreshments,My Girlfriend's Friend,0
SOHMIIR12A6D223C84,ARXPPEY1187FB51DF4,Michael Jackson,Just A Little Bit Of You,1975
SOAFKTW12AB018A7A2,AR32JLC1187B9946AF,X-Raided,Fuckin' Wita Psycho,0
SOUCFFN12A58A7A5D5,ARSVRVA1187B99228A,The Nelons,Only A Look,0
SOHNLOW12AB01867F8,ARGBGC71187FB3DD0B,DJ Nasty,Do It,0
SOPAUNQ12A8C138555,AR1RMYB1187FB5A59E,Incubus,Just A Phase,2001
SOIVAVN12A6D4F92D7,ARALUUG1187FB58696,Irma Thomas,I'm Gonna Cry Til' My Tears Run Dry,2004
SOCXMKN12A8C13B075,ARUKJUP12086C14589,Ram\xc3\xb3n Vargas;Vesselina Kasarova;Vladimir Jurowski,Werther - Lyric Drama in four Acts/Act I/R\xc3\xaave! Extase! Bonheur!,0
SOEHUEK12AB018471E,ARNNQ9E1187FB3C82F,Sizzla,Love & Devotion,2003
SODSHKO12A6D4FB716,ARLTWXK1187FB5A3F8,King Curtis with Jack Dupree,Everything's Gonna Be Alright (Live Version),0
SOOKSDQ12AB0184DC3,ARIR1PS1187B9AFFFA,Omni,It Is What It Is (feat. Anton X),0
SOQCWVH12AB0185DA5,ARHTHC01187B9B6D2A,Michael McDonald,Losin' End (LP Version),0
SOBOFKI12A8C134832,ARK7ZPW1187B99C170,Orchestra e Coro del Palacio de Bellas Artes Di Citt\xc3\xa1 del Messico_ Oliviero De Fabritiis_ Maria Call,Atto Quarto: 'La Fatal Pietra Sovra Me Si Chiuse...' (Radames) (Verdi),0
SOFLKBO12A8C14327A,AREW0021187B9AF8F9,Giuseppi Logan,Bop Moon,0
SOVMXWO12AB0181DC9,AR3O0021187B999BC8,Radio Moscow,Broke Down,2009
SODGKWB12A8C13F612,ARW1DZQ1187B9A18E0,Vusi Mahlasela,Amdokwe,0
SOJUPRU12A58A7A5B6,AR4W5GR1187FB51F7E,Alacranes Musical,Indita Mia (Album Version),0
SODYLCG12AB018484B,AR11NP91187B9901B4,The Roches,Mr. Sellack (Album Version),1979
SOJISLN12A8C135408,ARGNGRI11E2835D567,Tam Tam Go!,Hypnotise The Cat,0
SOLENTG12AB018ADA3,AR5ZJLK1187B9B3A8E,John D. Loudermilk,Nassau Town,0
SOQJZSD12A58A7B143,ARSYHZ21187B99F5F5,Tina Ann,Too Late (Orange Factory Extended Mix),2003
SOXOUJH12A6D4FC39B,AR1ZKBE1187FB53629,Kraftwerk,Pocket Calculator (2009 Digital Remaster),0
